,country,year,Adjusted savings: mineral depletion (current US$),Adjusted savings: energy depletion (current US$),Population (Total),Population growth (annual %),Urban population (% of total),Rural population (% of total population),Urban population,Rural population,Urban population growth (annual %),Population density (people per sq. km of land area),Urban_Pop_5_Years_Future
6212,Somalia,1992,0.0,0.0,6294017.0,-0.40454969207602504,30.3648,69.6352,1911166.0,4382851.0,0.7661262775215975,10.032864156597698,2145705
6213,Somalia,1993,0.0,0.0,6269244.0,-0.39437264111314707,30.7182,69.2818,1925799.0,4343445.0,0.7627419558208055,9.993375203239072,2245375
6214,Somalia,1994,0.0,0.0,6278911.0,0.154078458745026,31.0716,68.9284,1950958.0,4327953.0,1.2979587428230417,10.008784710045589,2350792
6215,Somalia,1995,0.0,0.0,6346440.0,1.06974679716735,31.425,68.575,1994369.0,4352071.0,2.2007175597127158,10.116428093218989,2455429
6216,Somalia,1996,0.0,0.0,6481035.0,2.0986194060544396,31.7894,68.2106,2060282.0,4420753.0,3.251515705180545,10.33097682277553,2558965
6217,Somalia,1997,0.0,0.0,6673254.0,2.92273772042431,32.1538,67.84620000000001,2145705.0,4527549.0,4.062530307170887,10.637380049096183,2661769
6218,Somalia,1998,0.0,0.0,6904978.0,3.4135003722736204,32.5182,67.48179999999999,2245375.0,4659603.0,4.5404375398800285,11.006755507380367,2764553
6219,Somalia,1999,0.0,0.0,7149044.0,3.4736040713577996,32.8826,67.1174,2350792.0,4798252.0,4.587974754688695,11.395804507922339,2869123
6220,Somalia,2000,0.0,0.0,7385416.0,3.2528603323577596,33.247,66.753,2455429.0,4929987.0,4.354919874404748,11.772589026684097,2976975
6221,Somalia,2001,0.0,0.0,7609265.0,2.98593389699709,33.6296,66.37039999999999,2558965.0,5050300.0,4.130138846865749,12.129411483406127,3091577
6222,Somalia,2002,0.0,0.0,7825924.0,2.8075228755777997,34.0122,65.9878,2661769.0,5164155.0,3.9388059481631545,12.474772850447927,3208940
6228,South Africa,1972,101857529.538218,12975763.7191444,23126276.0,2.29145594884706,47.928999999999995,52.071000000000005,11084193.0,12042083.0,2.416720493836244,19.06394084527941,12447422
6229,South Africa,1973,182614099.149408,27472720.3021038,23655908.0,2.2643433211249904,47.989,52.011,11352234.0,12303674.0,2.3894513417513275,19.500538294767907,12729250
6230,South Africa,1974,531526035.64273095,136658741.747444,24189837.0,2.23196928117662,48.049,51.951,11622975.0,12566862.0,2.35691899984579,19.940677938157926,13029052
6231,South Africa,1975,258916686.99442798,456011802.84432596,24728000.0,2.2003618552202404,48.108999999999995,51.891000000000005,11896394.0,12831606.0,2.3251586234408825,20.38430784195732,13353678
6232,South Africa,1976,235572664.99514702,507846987.18218493,25268094.0,2.16062883200294,48.1722,51.8278,12172197.0,13095897.0,2.291908760393552,20.829529548508354,13735831
6233,South Africa,1977,278015095.55323,582580822.087782,25805575.0,2.10480607059853,48.2354,51.7646,12447422.0,13358153.0,2.235911660611038,21.272597251646626,14139358
6234,South Africa,1978,212525033.935153,529748523.819769,26355319.0,2.10795603431798,48.2986,51.7014,12729250.0,13626069.0,2.2388961691090374,21.725773850250192,14562741
6235,South Africa,1979,1523112242.4781802,590824421.4232581,26940793.0,2.1971492133206003,48.3618,51.6382,13029052.0,13911741.0,2.327913842249441,22.208404157976734,15003330
6236,South Africa,1980,5345889028.429279,1104934298.9904,27576000.0,2.33042228823485,48.425,51.575,13353678.0,14222322.0,2.4610219209918176,22.732031423884465,15457327
6237,South Africa,1981,3182569497.37294,2151929074.09875,28254655.0,2.4312393564418797,48.6144,51.3856,13735831.0,14518824.0,2.8215967563728013,23.291474663874894,16030130
6238,South Africa,1982,2159957642.02255,2464435203.1230397,28971839.0,2.50660664490521,48.8038,51.1962,14139358.0,14832481.0,2.895443624267392,23.882678943854128,16610787
6239,South Africa,1983,2849212905.06013,1327954913.4416099,29724004.0,2.5630645638568796,48.9932,51.0068,14562741.0,15161263.0,2.9504024219268863,24.502719501438474,17191753
6240,South Africa,1984,422040377.416657,1137715364.0422802,30505361.0,2.59475037927423,49.1826,50.8174,15003330.0,15502031.0,2.9805895918653005,25.146824225737575,17764012
6241,South Africa,1985,1528574370.5802698,1468058609.38049,31307880.0,2.59673843897367,49.372,50.628,15457327.0,15850553.0,2.9810953946095413,25.80837365735436,18317024
6242,South Africa,1986,1615684107.68959,836516738.818786,32121290.0,2.56492271159123,49.905,50.095,16030130.0,16091160.0,3.6386945972761398,26.478900988385032,18874512
6243,South Africa,1987,2185271978.30545,241512391.282252,32933081.0,2.4958603948044504,50.438,49.562,16610787.0,16322294.0,3.558222721576697,27.148093711101406,19452182
6244,South Africa,1988,1978738524.52983,531221895.28171396,33728498.0,2.38654638771188,50.971000000000004,49.028999999999996,17191753.0,16536745.0,3.437748849101012,27.80378867190398,20050879
6245,South Africa,1989,1577855104.3221,831497940.966819,34490549.0,2.23422264891984,51.504,48.496,17764012.0,16726537.0,3.2744820863667936,28.431978666051158,20671486
6246,South Africa,1990,1367476397.65362,970389362.652398,35200000.0,2.03607381246945,52.037,47.963,18317024.0,16882976.0,3.0656287682293235,29.01680831595347,21314923
6247,South Africa,1991,1051498422.19076,822991434.3111,35933108.0,2.06130163110884,52.5268,47.4732,18874512.0,17058596.0,2.998153986077273,29.62113940433109,21986936
6248,South Africa,1992,729678135.525212,577695167.15186,36690739.0,2.08652809772002,53.0166,46.9834,19452182.0,17238557.0,3.0146808365928632,30.245685810615864,22692683
6249,South Africa,1993,793797927.60183,157420716.47942,37473796.0,2.11175354948131,53.5064,46.4936,20050879.0,17422917.0,3.0313744328465466,30.891191914862045,23434074
6250,South Africa,1994,1037045492.4691801,282576051.44392097,38283223.0,2.13698430556652,53.9962,46.0038,20671486.0,17611737.0,3.048226954936116,31.558435895110836,24213138
6251,South Africa,1995,734032250.623842,771662558.3599759,39120000.0,2.16220867237983,54.486000000000004,45.513999999999996,21314923.0,17805077.0,3.0652174991194303,32.24822560568466,25032040
6252,South Africa,1996,810586097.925614,725890276.392395,40000247.0,2.22517839282546,54.967,45.033,21986936.0,18013311.0,3.1041021065478485,32.97384942584639,25762022
6253,South Africa,1997,485004688.343192,706324779.740494,40926063.0,2.2881468168311,55.448,44.552,22692683.0,18233380.0,3.159407892791372,33.73703764766011,26494399
6254,South Africa,1998,377127592.665035,224164427.110692,41899683.0,2.3511164003832,55.928999999999995,44.071000000000005,23434074.0,18465609.0,3.2148579321310438,34.539632673585636,27061230
6255,South Africa,1999,281601712.382947,96783868.7415919,42923485.0,2.4140850776025897,56.41,43.59,24213138.0,18710347.0,3.2704261365894784,35.383594786866595,27639444
6256,South Africa,2000,424419637.962515,297083998.720015,44000000.0,2.4770521875221,56.891000000000005,43.108999999999995,25032040.0,18967960.0,3.3261225908150824,36.27101039494185,28229295
6257,South Africa,2001,401756822.304209,1410567769.81044,44909738.0,2.0465019274366,57.364,42.636,25762022.0,19147716.0,2.8744787624574117,37.02094485982079,28823800
6258,South Africa,2002,764198075.180904,527396030.228713,45808736.0,1.9820162096579999,57.836999999999996,42.163000000000004,26494399.0,19314337.0,2.803196021776034,37.76202590079879,29430274
6264,South Sudan,1972,0.0,0.0,3823781.0,2.38617191119558,8.6102,91.3898,329235.0,3494546.0,2.2537056323229216,0.0,370351
6265,South Sudan,1973,0.0,0.0,3917741.0,2.42754885069193,8.5988,91.4012,336879.0,3580862.0,2.2952033934184364,0.0,379526
6266,South Sudan,1974,0.0,0.0,4015666.0,2.46879994185413,8.5874,91.4126,344841.0,3670825.0,2.3359625799910013,0.0,389535
6267,South Sudan,1975,0.0,0.0,4117767.0,2.51078145401862,8.576,91.42399999999999,353140.0,3764627.0,2.378113764152884,0.0,400560
6268,South Sudan,1976,0.0,0.0,4222557.0,2.51298425802635,8.5646,91.4354,361645.0,3860912.0,2.3798488803150812,0.0,426059
6269,South Sudan,1977,0.0,0.0,4329970.0,2.5119744863324,8.5532,91.4468,370351.0,3959619.0,2.3788136926357994,0.0,453165
6270,South Sudan,1978,0.0,0.0,4443163.0,2.58058966201424,8.5418,91.4582,379526.0,4063637.0,2.447190108368465,0.0,481207
6271,South Sudan,1979,0.0,0.0,4566435.0,2.7366302748083298,8.5304,91.4696,389535.0,4176900.0,2.603061437922256,0.0,509170
6272,South Sudan,1980,0.0,0.0,4701961.0,2.92468427884906,8.519,91.48100000000001,400560.0,4301401.0,2.7909847954621028,0.0,536149
6273,South Sudan,1981,0.0,0.0,4850393.0,3.1080076853751804,8.783999999999999,91.21600000000001,426059.0,4424334.0,6.171426631034883,0.0,585703
6274,South Sudan,1982,0.0,0.0,5007897.0,3.1956333899241605,9.049,90.95100000000001,453165.0,4554732.0,6.167846324288533,0.0,635228
6275,South Sudan,1983,0.0,0.0,5166491.0,3.1177668185437994,9.314,90.686,481207.0,4685284.0,6.004123338571269,0.0,683096
6276,South Sudan,1984,0.0,0.0,5315479.0,2.84293953494535,9.579,90.421,509170.0,4806309.0,5.648441804041967,0.0,727009
6277,South Sudan,1985,0.0,0.0,5446452.0,2.43412574738231,9.844,90.156,536149.0,4910303.0,5.1630158513680895,0.0,765257
6278,South Sudan,1986,0.0,0.0,5562024.0,2.09976832947151,10.5304,89.4696,585703.0,4976321.0,8.840072764403008,0.0,786115
6279,South Sudan,1987,0.0,0.0,5663186.0,1.80245605771378,11.2168,88.7832,635228.0,5027958.0,8.117115440717177,0.0,800048
6280,South Sudan,1988,0.0,0.0,5738763.0,1.3257050506198602,11.9032,88.0968,683096.0,5055667.0,7.265141649669098,0.0,812235
6281,South Sudan,1989,0.0,0.0,5774680.0,0.623916173677952,12.5896,87.4104,727009.0,5047671.0,6.230345103662853,0.0,830832
6282,South Sudan,1990,0.0,0.0,5764216.0,-0.181369220563664,13.276,86.72399999999999,765257.0,4998959.0,5.127286802189862,0.0,862581
6283,South Sudan,1991,0.0,0.0,5698383.0,-1.14867010275481,13.7954,86.2046,786115.0,4912268.0,2.689136703829242,0.0,889735
6284,South Sudan,1992,0.0,0.0,5588959.0,-1.93894059616009,14.3148,85.6852,800048.0,4788911.0,1.7568633708550203,0.0,931932
6285,South Sudan,1993,0.0,0.0,5475424.0,-2.05233287960093,14.8342,85.1658,812235.0,4663189.0,1.5117981290005835,0.0,984944
6286,South Sudan,1994,0.0,0.0,5411318.0,-1.17770295187277,15.3536,84.6464,830832.0,4580486.0,2.26379011941474,0.0,1041989
6287,South Sudan,1995,0.0,0.0,5434266.0,0.42317747473805895,15.873,84.12700000000001,862581.0,4571685.0,3.7501449187286733,0.0,1098008
6288,South Sudan,1996,0.0,0.0,5561120.0,2.30750659702876,15.9992,84.0008,889735.0,4671385.0,3.0994608040588565,0.0,1151814
6289,South Sudan,1997,0.0,0.0,5779278.0,3.8479234561804905,16.1254,83.8746,931932.0,4847346.0,4.6336185070362195,0.0,1204799
6290,South Sudan,1998,0.0,0.0,6060600.0,4.75300436939205,16.2516,83.7484,984944.0,5075656.0,5.532493611363927,0.0,1258587
6291,South Sudan,1999,0.0,0.0,6362201.0,4.8565581585236695,16.3778,83.62219999999998,1041989.0,5320212.0,5.630187887168021,0.0,1315986
6292,South Sudan,2000,0.0,0.0,6652984.0,4.4691089160458795,16.504,83.49600000000001,1098008.0,5554976.0,5.236624238172281,0.0,1379070
6293,South Sudan,2001,0.0,0.0,6924455.0,3.9993872788603504,16.634,83.366,1151814.0,5772641.0,4.784046186927094,0.0,1448767
6294,South Sudan,2002,0.0,0.0,7186820.0,3.71894443367764,16.764,83.236,1204799.0,5982021.0,4.4974657145301125,0.0,1523302
6300,Spain,1972,14092647.641566299,1055156.57824,34502705.0,0.905544563597472,67.4508,32.5492,23272351.0,11230354.0,1.9583524320651629,69.03578574572812,25770945
6301,Spain,1973,59993369.111054696,7806024.00646806,34817071.0,0.9070085718253951,68.1572,31.8428,23730341.0,11086730.0,1.9488436758471737,69.66479450958421,26364358
6302,Spain,1974,86095002.7627203,92801784.1291778,35154338.0,0.9640212102960609,68.8636,31.136399999999995,24208543.0,10945795.0,1.995114705568125,70.34384792396199,26838825
6303,Spain,1975,16823040.125416,135561829.159484,35530725.0,1.06497905339973,69.57,30.43000000000001,24718725.0,10812000.0,2.085546619352144,71.11407441506715,27251499
6304,Spain,1976,30762002.5824188,120157785.587423,35939437.0,1.14374011194444,70.2138,29.786199999999994,25234444.0,10704993.0,2.0648833069258377,71.94074303901355,27578458
6305,Spain,1977,24700160.349926397,94550313.0253208,36370050.0,1.1910417521871999,70.8576,29.142399999999995,25770945.0,10599105.0,2.103780788040164,72.80708251591464,27834311
6306,Spain,1978,14678509.7387543,83110635.2790701,36872506.0,1.3720544717033798,71.5014,28.4986,26364358.0,10508148.0,2.276532768225108,73.81439753368166,28074653
6307,Spain,1979,54934506.5064188,201014389.771602,37201123.0,0.88727705210866,72.1452,27.8548,26838825.0,10362298.0,1.783651098050631,74.47075909837051,28298661
6308,Spain,1980,85593188.1264861,365401155.575104,37439035.0,0.637492770908171,72.789,27.211,27251499.0,10187536.0,1.5258995568785,74.95752497647507,28511757
6309,Spain,1981,34445027.4102064,413332691.852495,37740556.0,0.802139550675004,73.0738,26.926199999999994,27578458.0,10162098.0,1.1926431951745198,75.5627197373163,28686145
6310,Spain,1982,26227419.447684303,499822020.57182306,37942805.0,0.5344622087711329,73.3586,26.641400000000004,27834311.0,10108494.0,0.9234507597947392,75.96765506747288,28844938
6311,Spain,1983,25644939.5296411,544248188.146984,38122429.0,0.472290228905485,73.6434,26.3566,28074653.0,10047776.0,0.8597672477148226,76.3318763390265,28996545
6312,Spain,1984,20661394.5944845,404825275.494792,38278575.0,0.40875435984423103,73.9282,26.0718,28298661.0,9979914.0,0.7947348244737057,76.64299014896685,29141473
6313,Spain,1985,8311162.97133085,396765462.74577796,38418817.0,0.365702542526481,74.21300000000001,25.78700000000001,28511757.0,9907060.0,0.7502039482613628,76.92378864328047,29274191
6314,Spain,1986,8826006.53143742,136562101.3735,38535617.0,0.30355649081711306,74.4406,25.5594,28686145.0,9849472.0,0.6097725064969296,77.15765056863688,29380291
6315,Spain,1987,21038569.5642013,168861085.844257,38630820.0,0.24674729585610397,74.6682,25.3318,28844938.0,9785882.0,0.5520264697455949,77.34827006246995,29516853
6316,Spain,1988,440933867.91859406,126108460.66453701,38715849.0,0.21986476044075198,74.8958,25.10420000000001,28996545.0,9719304.0,0.5242166670719903,77.5185187409899,29648349
6317,Spain,1989,436269493.752256,133307906.963848,38791473.0,0.195140335252081,75.1234,24.8766,29141473.0,9650000.0,0.498566360498349,77.66993632868812,29767902
6318,Spain,1990,134153346.93321201,148741990.167562,38850435.0,0.151881922671244,75.351,24.649,29274191.0,9576244.0,0.4543926038578288,77.78799255165785,29877416
6319,Spain,1991,8419967.64162023,151924616.454005,38939049.0,0.227830379567728,75.452,24.548,29380291.0,9558758.0,0.3617800792238722,77.96541926958194,29978629
6320,Spain,1992,7787105.32722103,138129149.12397,39067745.0,0.329961302509666,75.553,24.447000000000006,29516853.0,9550892.0,0.4637312964671406,78.22309987185648,30089917
6321,Spain,1993,5077605.36102196,97529918.5897855,39189400.0,0.310911158332986,75.654,24.346000000000004,29648349.0,9541051.0,0.4445052566996645,78.46668268460677,30227604
6322,Spain,1994,9358859.69795375,68079574.4432901,39294967.0,0.269014245001208,75.755,24.245000000000005,29767902.0,9527065.0,0.4024257987708725,78.6780534198302,30416150
6323,Spain,1995,11074191.614349,70723753.1165655,39387017.0,0.23397997181979,75.85600000000001,24.144000000000005,29877416.0,9509601.0,0.3672178361606225,78.86235984302421,30705534
6324,Spain,1996,5216498.13534949,79480211.66482009,39478186.0,0.23120219600924105,75.9372,24.0628,29978629.0,9499557.0,0.3381883867053887,79.04490229056543,31117125
6325,Spain,1997,14888585.849727698,44086536.9492872,39582413.0,0.263663725545303,76.0184,23.9816,30089917.0,9492496.0,0.3705371104867528,79.25359002082331,31669289
6326,Spain,1998,0.0,32281697.1118013,39721108.0,0.34978306047467894,76.0996,23.900400000000005,30227604.0,9493504.0,0.4565414389323418,79.53129104597149,32284264
6327,Spain,1999,0.0,28089424.365043897,39926268.0,0.515171909113277,76.1808,23.819199999999995,30416150.0,9510118.0,0.6218170712871821,79.94207111965402,32883837
6328,Spain,2000,2828192.56839813,47081009.257875,40263216.0,0.840384465040216,76.262,23.738000000000003,30705534.0,9557682.0,0.9469181585631008,80.68780761523045,33482406
6329,Spain,2001,0.0,93135644.0855577,40756001.0,1.2164794851994198,76.3498,23.6502,31117125.0,9638876.0,1.3315411789247276,81.75399382171227,34104955
6330,Spain,2002,2598781.58050083,69412554.386052,41431558.0,1.64397683337414,76.4376,23.5624,31669289.0,9762269.0,1.7589099306413731,83.02251923693491,34794879
6336,Sri Lanka,1972,0.0,0.0,12861000.0,1.3385194557653501,19.5016,80.4984,2508101.0,10352899.0,1.3067339051546327,205.08690798915646,2677059
6337,Sri Lanka,1973,0.0,0.0,13091000.0,1.77254949140123,19.4954,80.5046,2552143.0,10538857.0,1.7407505303238684,208.75458459575825,2704699
6338,Sri Lanka,1974,0.0,0.0,13284000.0,1.46353323165381,19.4892,80.5108,2588945.0,10695055.0,1.4317058424875058,211.83224366129804,2738073
6339,Sri Lanka,1975,0.0,0.0,13496000.0,1.5833041729167,19.483,80.517,2629426.0,10866574.0,1.5515114598594073,215.21288470738318,2769339
6340,Sri Lanka,1976,0.0,0.0,13717000.0,1.62425942526027,19.3422,80.65780000000002,2653170.0,11063830.0,0.8989580085580648,218.7370435337267,2764511
6341,Sri Lanka,1977,0.0,0.0,13942000.0,1.6269927567937,19.2014,80.7986,2677059.0,11264941.0,0.8963652387431594,222.32498804018502,2805334
6342,Sri Lanka,1978,0.0,0.0,14190000.0,1.7631624107744301,19.0606,80.9394,2704699.0,11485301.0,1.0271826799069583,226.27970020730342,2821619
6343,Sri Lanka,1979,0.0,0.0,14472000.0,1.96782569210428,18.9198,81.0802,2738073.0,11733927.0,1.2263757616789783,230.77659065539783,2830852
6344,Sri Lanka,1980,95590.13399754961,0.0,14747000.0,1.88239241758098,18.779,81.221,2769339.0,11977661.0,1.1354275256403252,235.16185616329133,2849025
6345,Sri Lanka,1981,106346.66804396,0.0,14847000.0,0.675815236905491,18.62,81.38,2764511.0,12082489.0,-0.17448977565244747,236.7564981661617,2874960
6346,Sri Lanka,1982,80107.4865327038,0.0,15196000.0,2.3234410687520497,18.461,81.539,2805334.0,12390666.0,1.4658839162153017,242.32179875617925,2893109
6347,Sri Lanka,1983,52925.6028482508,0.0,15417000.0,1.44385613528232,18.302,81.69800000000002,2821619.0,12595381.0,0.5788228715306577,245.84595758252274,2906983
6348,Sri Lanka,1984,57248.030100895194,0.0,15603000.0,1.1992406780842801,18.143,81.857,2830852.0,12772148.0,0.3266892731220024,248.8119917078616,2920147
6349,Sri Lanka,1985,45877.99862562861,0.0,15842000.0,1.52014375830428,17.984,82.01599999999998,2849025.0,12992975.0,0.6399104069717814,252.62318609472172,2926410
6350,Sri Lanka,1986,26102.3973345783,0.0,16127000.0,1.78302449562906,17.827,82.17299999999999,2874960.0,13252040.0,0.9061930623002128,257.16791580290226,2943540
6351,Sri Lanka,1987,13413.7116461701,0.0,16373000.0,1.5138750658976599,17.67,82.33,2893109.0,13479891.0,0.6292941326929384,261.0907351299633,2944192
6352,Sri Lanka,1988,27037.876112937996,0.0,16599000.0,1.3708815926727098,17.512999999999998,82.48700000000001,2906983.0,13692017.0,0.4784071170445529,264.6946260564503,2954576
6353,Sri Lanka,1989,58297.713918023604,0.0,16825000.0,1.3523422946708998,17.355999999999998,82.64399999999999,2920147.0,13904853.0,0.4518183872381344,268.2985169829373,2968439
6354,Sri Lanka,1990,51594.1923464688,0.0,17015000.0,1.1229432422077499,17.199,82.801,2926410.0,14088590.0,0.2142458337672684,271.32833678839097,2981558
6355,Sri Lanka,1991,48869.3668849154,0.0,17267000.0,1.4701857477424198,17.0472,82.9528,2943540.0,14323460.0,0.5836522841849918,275.3468346356243,2987631
6356,Sri Lanka,1992,68069.1023627237,0.0,17426000.0,0.9166178378801891,16.8954,83.1046,2944192.0,14481808.0,0.022147747304561757,277.88231542018815,2998286
6357,Sri Lanka,1993,19396.3641181863,0.0,17646000.0,1.25457849908178,16.7436,83.2564,2954576.0,14691424.0,0.3520738814045716,281.39052782650293,3005703
6358,Sri Lanka,1994,18679.1063746977,0.0,17891000.0,1.37886643077727,16.5918,83.4082,2968439.0,14922561.0,0.4681070473167783,285.2974007335353,3021367
6359,Sri Lanka,1995,16912.4824576322,0.0,18136000.0,1.3601120097542199,16.44,83.56,2981558.0,15154442.0,0.4409757268545851,289.2042736405677,3000733
